Modo,Hora_inicio,Origen,Destino,Ponderador,Origen_ageb,Destino_ageb,Periodo
Transporte Público,12,1403900011170,1412000015209,26,96,8302,EA
Transporte Público,12,1403900011170,140390001165A,63,96,136,EA
Transporte Público,12,1403900011170,140700111133A,118,96,3121,EA
Transporte Público,12,1403900011170,141200001290A,49,96,8136,EA
Transporte Público,12,1403900011170,141200001454A,152,96,8263,EA
Transporte Público,12,1403900011217,1403900012605,140,100,214,EA
Transporte Público,12,1403900011310,1409800012930,13,107,6177,EA
Transporte Público,12,1403900011325,1412000011884,108,108,8062,EA
Transporte Público,12,1403900011325,1412000016531,75,108,8370,EA
Transporte Público,12,1403900011325,1412002315618,150,108,8484,EA
Transporte Público,12,1403900011344,1403900011170,63,110,96,EA
Transporte Público,12,1403900011344,1403900014654,93,110,346,EA
Transporte Público,12,1403900011344,1412000011121,100,110,8031,EA
Transporte Público,12,1403900011344,140390001172A,111,110,143,EA
Transporte Público,12,1403900011359,1403900010153,228,111,9,EA
Transporte Público,12,1403900011359,1403900011113,202,111,90,EA
Transporte Público,12,1403900011359,1403900011537,202,111,126,EA
Transporte Público,12,1403900011359,1403900011999,246,111,168,EA
Transporte Público,12,1403900011359,1403900012709,119,111,222,EA
Transporte Público,12,1403900011359,1403900014033,54,111,290,EA
Transporte Público,12,1403900011359,1403900014546,108,111,335,EA
Transporte Público,12,1403900011359,1403900014724,136,111,351,EA
Transporte Público,12,1403900011359,1403900014809,114,111,357,EA
Transporte Público,12,1403900011359,1403900015012,140,111,378,EA
Transporte Público,12,1403900011359,1403900015154,234,111,392,EA
Transporte Público,12,1403900011359,1403900015277,140,111,403,EA
Transporte Público,12,1403900011359,1403900015436,163,111,419,EA
Transporte Público,12,1403900011359,1403900015525,125,111,427,EA
Transporte Público,12,1403900011359,1407000130401,13,111,3033,EA
Transporte Público,12,1403900011359,1407000130416,36,111,3034,EA
Transporte Público,12,1403900011359,1407000140469,36,111,3051,EA
Transporte Público,12,1403900011359,1407000430308,36,111,3097,EA
Transporte Público,12,1403900011359,1407000431024,27,111,3111,EA
Transporte Público,12,1403900011359,1407000431147,9,111,3115,EA
Transporte Público,12,1403900011359,1407001211518,13,111,3127,EA
Transporte Público,12,1403900011359,1409700092825,32,111,5052,EA
Transporte Público,12,1403900011359,1409704241761,21,111,5232,EA
Transporte Público,12,1403900011359,1409708221973,136,111,5269,EA
Transporte Público,12,1403900011359,1409708432670,53,111,5337,EA
Transporte Público,12,1403900011359,1409800012150,13,111,6112,EA
Transporte Público,12,1403900011359,1409800012362,93,111,6127,EA
Transporte Público,12,1403900011359,1409800012485,227,111,6137,EA
Transporte Público,12,1403900011359,1409800012589,163,111,6147,EA
Transporte Público,12,1403900011359,1409800012837,13,111,6169,EA
Transporte Público,12,1403900011359,1410100010151,10,111,7002,EA
Transporte Público,12,1403900011359,1410100010471,23,111,7014,EA
Transporte Público,12,1403900011359,1410100010787,131,111,7040,EA
Transporte Público,12,1403900011359,1410100011200,26,111,7076,EA
Transporte Público,12,1403900011359,1412000010265,178,111,8005,EA
Transporte Público,12,1403900011359,1412000010405,43,111,8011,EA
Transporte Público,12,1403900011359,1412000011193,88,111,8035,EA
Transporte Público,12,1403900011359,1412000011206,11,111,8036,EA
Transporte Público,12,1403900011359,1412000012242,137,111,8077,EA
Transporte Público,12,1403900011359,1412000012401,54,111,8093,EA
Transporte Público,12,1403900011359,1412000012558,26,111,8108,EA
Transporte Público,12,1403900011359,1412000012863,11,111,8133,EA
Transporte Público,12,1403900011359,1412000015162,27,111,8298,EA
Transporte Público,12,1403900011359,1412000015552,21,111,8325,EA
Transporte Público,12,1403900011359,1412000017050,53,111,8410,EA
Transporte Público,12,1403900011359,1412002065054,6,111,8462,EA
Transporte Público,12,1403900011359,141200001340A,21,111,8177,EA
Transporte Público,12,1403900011363,1403900013834,222,112,271,EA
Transporte Público,12,1403900011363,1403900013891,128,112,276,EA
Transporte Público,12,1403900011363,1403900014387,226,112,320,EA
Transporte Público,12,1403900011378,1403900010399,202,113,26,EA
Transporte Público,12,1403900011378,1403900010469,128,113,32,EA
Transporte Público,12,1403900011378,1403900010986,202,113,78,EA
Transporte Público,12,1403900011378,1403900011698,234,113,140,EA
Transporte Público,12,1403900011378,1403900014476,131,113,328,EA
Transporte Público,12,1403900011378,1403900014936,10,113,370,EA
Transporte Público,12,1403900011378,1407000140219,72,113,3044,EA
Transporte Público,12,1403900011378,1409800012466,454,113,6135,EA
Transporte Público,12,1403900011378,1410100010147,10,113,7001,EA
Transporte Público,12,1403900011378,1410100010151,18,113,7002,EA
Transporte Público,12,1403900011378,1410100011268,10,113,7078,EA
Transporte Público,12,1403900011378,1412000012257,96,113,8078,EA
Transporte Público,12,1403900011378,1412000012628,100,113,8113,EA
Transporte Público,12,1403900011378,1412000014323,27,113,8241,EA
Transporte Público,12,1403900011378,140390001489A,126,113,366,EA
Transporte Público,12,1403900011378,140510001004A,1,113,2001,EA
Transporte Público,12,1403900011378,140700001012A,66,113,3006,EA
Transporte Público,12,1403900011397,1410100092105,62,115,7168,EA
Transporte Público,12,1403900011414,1403900010929,126,117,72,EA
Transporte Público,12,1403900011467,141011963,62,122,7230,EA
Transporte Público,12,1403900011467,1403900010844,136,122,65,EA
Transporte Público,12,1403900011467,1403900013641,15,122,255,EA
Transporte Público,12,1403900011537,1403900011471,140,126,123,EA
Transporte Público,12,1403900011537,1403900014480,262,126,329,EA
Transporte Público,12,1403900011537,1410100010310,82,126,7005,EA
Transporte Público,12,1403900011537,140390001489A,63,126,366,EA
Transporte Público,12,1403900011594,1410100012016,131,131,7127,EA
Transporte Público,12,1403900011626,140440011,15,133,1031,EA
Transporte Público,12,1403900011626,1403900011683,140,133,139,EA
Transporte Público,12,1403900011626,1403900012662,39,133,218,EA
Transporte Público,12,1403900011626,1405100010054,33,133,2002,EA
Transporte Público,12,1403900011626,1407000130401,13,133,3033,EA
Transporte Público,12,1403900011626,1407000201397,33,133,3080,EA
Transporte Público,12,1403900011626,1407001211518,13,133,3127,EA
Transporte Público,12,1403900011626,1409700010941,9,133,5012,EA
Transporte Público,12,1403900011626,1409700053166,11,133,5045,EA
Transporte Público,12,1403900011626,1409700092859,32,133,5055,EA
Transporte Público,12,1403900011626,1409701150890,33,133,5212,EA
Transporte Público,12,1403900011626,1409800012930,13,133,6177,EA
Transporte Público,12,1403900011626,1410100010452,23,133,7013,EA
Transporte Público,12,1403900011626,1410100010471,23,133,7014,EA
Transporte Público,12,1403900011626,1410100011569,13,133,7101,EA
Transporte Público,12,1403900011626,1412000012280,137,133,8081,EA
Transporte Público,12,1403900011630,1409800011909,93,134,6097,EA
Transporte Público,12,1403900011645,1403900011414,189,135,117,EA
Transporte Público,12,1403900011664,1403900015578,93,137,432,EA
Transporte Público,12,1403900011664,1403900015667,164,137,441,EA
Transporte Público,12,1403900011664,1409800012555,93,137,6144,EA
Transporte Público,12,1403900011683,1403900011359,140,139,111,EA
Transporte Público,12,1403900011715,1409800010506,136,142,6017,EA
Transporte Público,12,1403900011804,1403900011912,63,149,160,EA
Transporte Público,12,1403900011861,1407000010100,62,155,3004,EA
Transporte Público,12,1403900011880,1403900011363,111,157,112,EA
Transporte Público,12,1403900011908,1409700350138,54,159,5169,EA
Transporte Público,12,1403900011912,1409708352736,62,160,5323,EA
Transporte Público,12,1403900011912,1412000011009,63,160,8029,EA
Transporte Público,12,1403900011912,1412000011846,111,160,8058,EA
Transporte Público,12,1403900012111,1409800011909,279,176,6097,EA
Transporte Público,12,1403900012145,1409800012841,13,179,6170,EA
Transporte Público,12,1403900012145,1409800012983,13,179,6180,EA
Transporte Público,12,1403900012145,1409800013290,23,179,6204,EA
Transporte Público,12,1403900012145,1412000012488,16,179,8101,EA
Transporte Público,12,1403900012145,140970424098A,21,179,5231,EA
Transporte Público,12,1403900012179,1410100272340,13,182,7208,EA
Transporte Público,12,1403900012179,1412002434713,7,182,8517,EA
Transporte Público,12,1403900012183,140390001489A,126,183,366,EA
Transporte Público,12,1403900012291,1409700092878,32,191,5057,EA
Transporte Público,12,1403900012304,1403900015099,131,192,386,EA
Transporte Público,12,1403900012319,140510016,99,193,2019,EA
Transporte Público,12,1403900012319,141240090,2,193,9047,EA
Transporte Público,12,1403900012319,1403900012287,136,193,190,EA
Transporte Público,12,1403900012319,1407000200789,33,193,3072,EA
Transporte Público,12,1403900012319,1409800011190,227,193,6046,EA
Transporte Público,12,1403900012319,1409800012199,125,193,6115,EA
Transporte Público,12,1403900012319,1409800012485,227,193,6137,EA
Transporte Público,12,1403900012319,1410100010787,131,193,7040,EA
Transporte Público,12,1403900012357,1403900012357,68,195,195,EA
Transporte Público,12,1403900012395,1403900014743,48,199,352,EA
Transporte Público,12,1403900012427,1409700012100,31,201,5022,EA
Transporte Público,12,1403900012427,1412000016423,23,201,8364,EA
Transporte Público,12,1403900012427,140390001457A,93,201,338,EA
Transporte Público,12,1403900012554,1403900011378,226,209,113,EA
